campaign_id,client_id,client_name,platform,report_date,attribution_window,spend_eur,impressions,clicks,conversions,cpm,ctr,cvr,cpc,cpa,revenue_eur,roas
87,1,Client_1,Meta Ads,2024-11-18,7d_view,864.01,59324,363,23,14.56,0.61,6.34,2.38,37.57,4047.08,4.68
88,1,Client_1,Meta Ads,2024-11-18,1d_click,799.42,56981,500,12,14.03,0.88,2.4,1.6,66.62,2228.98,2.79
88,1,Client_1,Meta Ads,2024-11-18,1d_view,799.42,56981,150,4,14.03,0.26,2.67,5.33,199.86,720.5,0.9
88,1,Client_1,Meta Ads,2024-11-18,28d_click,799.42,56981,500,17,14.03,0.88,3.4,1.6,47.02,1795.97,2.25
88,1,Client_1,Meta Ads,2024-11-18,7d_click,799.42,56981,500,16,14.03,0.88,3.2,1.6,49.96,1743.17,2.18
88,1,Client_1,Meta Ads,2024-11-18,7d_view,799.42,56981,150,6,14.03,0.26,4.0,5.33,133.24,938.06,1.17
90,1,Client_1,Meta Ads,2024-11-18,1d_click,993.7,106230,2195,57,9.35,2.07,2.6,0.45,17.43,5411.37,5.45
90,1,Client_1,Meta Ads,2024-11-18,1d_view,993.7,106230,658,29,9.35,0.62,4.41,1.51,34.27,2770.83,2.79
90,1,Client_1,Meta Ads,2024-11-18,28d_click,993.7,106230,2195,80,9.35,2.07,3.64,0.45,12.42,6342.78,6.38
90,1,Client_1,Meta Ads,2024-11-18,7d_click,993.7,106230,2195,72,9.35,2.07,3.28,0.45,13.8,9452.97,9.51
90,1,Client_1,Meta Ads,2024-11-18,7d_view,993.7,106230,658,34,9.35,0.62,5.17,1.51,29.23,2602.07,2.62
87,1,Client_1,Meta Ads,2024-11-19,1d_click,886.76,62487,1165,45,14.19,1.86,3.86,0.76,19.71,3930.59,4.43
87,1,Client_1,Meta Ads,2024-11-19,1d_view,886.76,62487,349,20,14.19,0.56,5.73,2.54,44.34,2855.64,3.22
87,1,Client_1,Meta Ads,2024-11-19,28d_click,886.76,62487,1165,72,14.19,1.86,6.18,0.76,12.32,7874.94,8.88
87,1,Client_1,Meta Ads,2024-11-19,7d_click,886.76,62487,1165,56,14.19,1.86,4.81,0.76,15.84,10992.15,12.4
87,1,Client_1,Meta Ads,2024-11-19,7d_view,886.76,62487,349,36,14.19,0.56,10.32,2.54,24.63,4177.87,4.71
88,1,Client_1,Meta Ads,2024-11-19,1d_click,911.22,65470,1572,62,13.92,2.4,3.94,0.58,14.7,10706.89,11.75
88,1,Client_1,Meta Ads,2024-11-19,1d_view,911.22,65470,471,24,13.92,0.72,5.1,1.93,37.97,3427.01,3.76
88,1,Client_1,Meta Ads,2024-11-19,28d_click,911.22,65470,1572,94,13.92,2.4,5.98,0.58,9.69,8490.99,9.32
88,1,Client_1,Meta Ads,2024-11-19,7d_click,911.22,65470,1572,68,13.92,2.4,4.33,0.58,13.4,12746.34,13.99
88,1,Client_1,Meta Ads,2024-11-19,7d_view,911.22,65470,471,40,13.92,0.72,8.49,1.93,22.78,260945.82,286.37
90,1,Client_1,Meta Ads,2024-11-19,1d_click,940.06,106507,2628,99,8.83,2.47,3.77,0.36,9.5,9863.1,10.49
90,1,Client_1,Meta Ads,2024-11-19,1d_view,940.06,106507,788,56,8.83,0.74,7.11,1.19,16.79,10586.9,11.26
90,1,Client_1,Meta Ads,2024-11-19,28d_click,940.06,106507,2628,143,8.83,2.47,5.44,0.36,6.57,24659.73,26.23
90,1,Client_1,Meta Ads,2024-11-19,7d_click,940.06,106507,2628,137,8.83,2.47,5.21,0.36,6.86,7940.65,8.45
90,1,Client_1,Meta Ads,2024-11-19,7d_view,940.06,106507,788,70,8.83,0.74,8.88,1.19,13.43,10899.22,11.59
87,1,Client_1,Meta Ads,2024-11-20,1d_click,979.09,111113,1478,55,8.81,1.33,3.72,0.66,17.8,8194.23,8.37
87,1,Client_1,Meta Ads,2024-11-20,1d_view,979.09,111113,443,20,8.81,0.4,4.51,2.21,48.95,3167.14,3.23
87,1,Client_1,Meta Ads,2024-11-20,28d_click,979.09,111113,1478,80,8.81,1.33,5.41,0.66,12.24,11364.37,11.61
87,1,Client_1,Meta Ads,2024-11-20,7d_click,979.09,111113,1478,61,8.81,1.33,4.13,0.66,16.05,4062.41,4.15
87,1,Client_1,Meta Ads,2024-11-20,7d_view,979.09,111113,443,34,8.81,0.4,7.67,2.21,28.8,5165.57,5.28
88,1,Client_1,Meta Ads,2024-11-20,1d_click,884.55,101991,1789,35,8.67,1.75,1.96,0.49,25.27,141821.9,160.33
88,1,Client_1,Meta Ads,2024-11-20,1d_view,884.55,101991,536,16,8.67,0.53,2.99,1.65,55.28,1732.19,1.96
88,1,Client_1,Meta Ads,2024-11-20,28d_click,884.55,101991,1789,49,8.67,1.75,2.74,0.49,18.05,251119.98,283.9
88,1,Client_1,Meta Ads,2024-11-20,7d_click,884.55,101991,1789,42,8.67,1.75,2.35,0.49,21.06,5656.99,6.4
88,1,Client_1,Meta Ads,2024-11-20,7d_view,884.55,101991,536,22,8.67,0.53,4.1,1.65,40.21,2615.07,2.96
90,1,Client_1,Meta Ads,2024-11-20,1d_click,818.04,86201,1181,20,9.49,1.37,1.69,0.69,40.9,1029.2,1.26
90,1,Client_1,Meta Ads,2024-11-20,1d_view,818.04,86201,354,9,9.49,0.41,2.54,2.31,90.89,1668.12,2.04
90,1,Client_1,Meta Ads,2024-11-20,28d_click,818.04,86201,1181,27,9.49,1.37,2.29,0.69,30.3,5144.52,6.29
90,1,Client_1,Meta Ads,2024-11-20,7d_click,818.04,86201,1181,27,9.49,1.37,2.29,0.69,30.3,1487.76,1.82
90,1,Client_1,Meta Ads,2024-11-20,7d_view,818.04,86201,354,15,9.49,0.41,4.24,2.31,54.54,1480.24,1.81
95,1,Client_1,Meta Ads,2024-11-20,1d_click,939.25,123624,2763,86,7.6,2.24,3.11,0.34,10.92,6410.45,6.83
95,1,Client_1,Meta Ads,2024-11-20,1d_view,939.25,123624,828,38,7.6,0.67,4.59,1.13,24.72,2044.3,2.18
95,1,Client_1,Meta Ads,2024-11-20,28d_click,939.25,123624,2763,113,7.6,2.24,4.09,0.34,8.31,19478.96,20.74
95,1,Client_1,Meta Ads,2024-11-20,7d_click,939.25,123624,2763,112,7.6,2.24,4.05,0.34,8.39,16488.16,17.55
95,1,Client_1,Meta Ads,2024-11-20,7d_view,939.25,123624,828,65,7.6,0.67,7.85,1.13,14.45,8408.11,8.95
36,1,Client_1,Meta Ads,2024-11-21,1d_click,703.08,117867,1190,35,5.97,1.01,2.94,0.59,20.09,2514.17,3.58
36,1,Client_1,Meta Ads,2024-11-21,1d_view,703.08,117867,357,17,5.97,0.3,4.76,1.97,41.36,2328.37,3.31
36,1,Client_1,Meta Ads,2024-11-21,28d_click,703.08,117867,1190,49,5.97,1.01,4.12,0.59,14.35,4488.71,6.38
36,1,Client_1,Meta Ads,2024-11-21,7d_click,703.08,117867,1190,44,5.97,1.01,3.7,0.59,15.98,7124.91,10.13
36,1,Client_1,Meta Ads,2024-11-21,7d_view,703.08,117867,357,17,5.97,0.3,4.76,1.97,41.36,1748.12,2.49
37,1,Client_1,Meta Ads,2024-11-21,1d_click,841.33,92153,2054,67,9.13,2.23,3.26,0.41,12.56,8438.66,10.03
37,1,Client_1,Meta Ads,2024-11-21,1d_view,841.33,92153,616,36,9.13,0.67,5.84,1.37,23.37,6192.51,7.36
37,1,Client_1,Meta Ads,2024-11-21,28d_click,841.33,92153,2054,114,9.13,2.23,5.55,0.41,7.38,15996.18,19.01
37,1,Client_1,Meta Ads,2024-11-21,7d_click,841.33,92153,2054,91,9.13,2.23,4.43,0.41,9.25,9352.84,11.12
37,1,Client_1,Meta Ads,2024-11-21,7d_view,841.33,92153,616,52,9.13,0.67,8.44,1.37,16.18,8354.73,9.93
87,1,Client_1,Meta Ads,2024-11-21,1d_click,717.58,60429,974,23,11.87,1.61,2.36,0.74,31.2,1392.82,1.94
87,1,Client_1,Meta Ads,2024-11-21,1d_view,717.58,60429,292,11,11.87,0.48,3.77,2.46,65.23,652.08,0.91
87,1,Client_1,Meta Ads,2024-11-21,28d_click,717.58,60429,974,34,11.87,1.61,3.49,0.74,21.11,249505.67,347.7
87,1,Client_1,Meta Ads,2024-11-21,7d_click,717.58,60429,974,30,11.87,1.61,3.08,0.74,23.92,1853.73,2.58
87,1,Client_1,Meta Ads,2024-11-21,7d_view,717.58,60429,292,14,11.87,0.48,4.79,2.46,51.26,2448.3,3.41
90,1,Client_1,Meta Ads,2024-11-21,1d_click,712.75,63134,837,13,11.29,1.33,1.55,0.85,54.83,2593.72,3.64
90,1,Client_1,Meta Ads,2024-11-21,1d_view,712.75,63134,251,4,11.29,0.4,1.59,2.84,178.19,432.74,0.61
90,1,Client_1,Meta Ads,2024-11-21,28d_click,712.75,63134,837,17,11.29,1.33,2.03,0.85,41.93,2144.15,3.01
90,1,Client_1,Meta Ads,2024-11-21,7d_click,712.75,63134,837,18,11.29,1.33,2.15,0.85,39.6,2149.29,3.02
90,1,Client_1,Meta Ads,2024-11-21,7d_view,712.75,63134,251,11,11.29,0.4,4.38,2.84,64.8,1541.69,2.16
95,1,Client_1,Meta Ads,2024-11-21,1d_click,938.99,68274,1498,30,13.75,2.19,2.0,0.63,31.3,2957.61,3.15
95,1,Client_1,Meta Ads,2024-11-21,1d_view,938.99,68274,449,14,13.75,0.66,3.12,2.09,67.07,934.1,0.99
95,1,Client_1,Meta Ads,2024-11-21,28d_click,938.99,68274,1498,45,13.75,2.19,3.0,0.63,20.87,5409.21,5.76
95,1,Client_1,Meta Ads,2024-11-21,7d_click,938.99,68274,1498,37,13.75,2.19,2.47,0.63,25.38,2895.07,3.08
95,1,Client_1,Meta Ads,2024-11-21,7d_view,938.99,68274,449,19,13.75,0.66,4.23,2.09,49.42,3546.43,3.78
96,1,Client_1,Meta Ads,2024-11-21,1d_click,843.98,69694,558,14,12.11,0.8,2.51,1.51,60.28,1614.04,1.91
96,1,Client_1,Meta Ads,2024-11-21,1d_view,843.98,69694,167,5,12.11,0.24,2.99,5.05,168.8,694.81,0.82
96,1,Client_1,Meta Ads,2024-11-21,28d_click,843.98,69694,558,20,12.11,0.8,3.58,1.51,42.2,2717.19,3.22
96,1,Client_1,Meta Ads,2024-11-21,7d_click,843.98,69694,558,17,12.11,0.8,3.05,1.51,49.65,1872.33,2.22
96,1,Client_1,Meta Ads,2024-11-21,7d_view,843.98,69694,167,10,12.11,0.24,5.99,5.05,84.4,1885.04,2.23
36,1,Client_1,Meta Ads,2024-11-22,1d_click,956.54,74682,1375,37,12.81,1.84,2.69,0.7,25.85,5822.75,6.09
36,1,Client_1,Meta Ads,2024-11-22,1d_view,956.54,74682,412,19,12.81,0.55,4.61,2.32,50.34,3098.95,3.24
36,1,Client_1,Meta Ads,2024-11-22,28d_click,956.54,74682,1375,63,12.81,1.84,4.58,0.7,15.18,4773.26,4.99
36,1,Client_1,Meta Ads,2024-11-22,7d_click,956.54,74682,1375,41,12.81,1.84,2.98,0.7,23.33,392446.76,410.28
36,1,Client_1,Meta Ads,2024-11-22,7d_view,956.54,74682,412,26,12.81,0.55,6.31,2.32,36.79,1316.88,1.38
37,1,Client_1,Meta Ads,2024-11-22,1d_click,835.98,158524,1408,43,5.27,0.89,3.05,0.59,19.44,6202.51,7.42
37,1,Client_1,Meta Ads,2024-11-22,1d_view,835.98,158524,422,14,5.27,0.27,3.32,1.98,59.71,1031.43,1.23
37,1,Client_1,Meta Ads,2024-11-22,28d_click,835.98,158524,1408,72,5.27,0.89,5.11,0.59,11.61,4488.11,5.37
37,1,Client_1,Meta Ads,2024-11-22,7d_click,835.98,158524,1408,55,5.27,0.89,3.91,0.59,15.2,5338.2,6.39
37,1,Client_1,Meta Ads,2024-11-22,7d_view,835.98,158524,422,28,5.27,0.27,6.64,1.98,29.86,3568.74,4.27
87,1,Client_1,Meta Ads,2024-11-22,1d_click,861.35,67753,1472,29,12.71,2.17,1.97,0.59,29.7,3688.8,4.28
87,1,Client_1,Meta Ads,2024-11-22,1d_view,861.35,67753,441,14,12.71,0.65,3.17,1.95,61.52,817.2,0.95
87,1,Client_1,Meta Ads,2024-11-22,28d_click,861.35,67753,1472,43,12.71,2.17,2.92,0.59,20.03,4551.91,5.28
87,1,Client_1,Meta Ads,2024-11-22,7d_click,861.35,67753,1472,34,12.71,2.17,2.31,0.59,25.33,3025.52,3.51
87,1,Client_1,Meta Ads,2024-11-22,7d_view,861.35,67753,441,15,12.71,0.65,3.4,1.95,57.42,1842.39,2.14
90,1,Client_1,Meta Ads,2024-11-22,1d_click,906.0,141050,3059,99,6.42,2.17,3.24,0.3,9.15,14362.61,15.85
90,1,Client_1,Meta Ads,2024-11-22,1d_view,906.0,141050,917,50,6.42,0.65,5.45,0.99,18.12,9395.33,10.37
90,1,Client_1,Meta Ads,2024-11-22,28d_click,906.0,141050,3059,147,6.42,2.17,4.81,0.3,6.16,21042.66,23.23
90,1,Client_1,Meta Ads,2024-11-22,7d_click,906.0,141050,3059,122,6.42,2.17,3.99,0.3,7.43,13532.05,14.94
90,1,Client_1,Meta Ads,2024-11-22,7d_view,906.0,141050,917,56,6.42,0.65,6.11,0.99,16.18,5447.07,6.01
95,1,Client_1,Meta Ads,2024-11-22,1d_click,893.71,163491,3429,111,5.47,2.1,3.24,0.26,8.05,198983.81,222.65
95,1,Client_1,Meta Ads,2024-11-22,1d_view,893.71,163491,1028,64,5.47,0.63,6.23,0.87,13.96,9519.54,10.65
95,1,Client_1,Meta Ads,2024-11-22,28d_click,893.71,163491,3429,189,5.47,2.1,5.51,0.26,4.73,27851.34,31.16
95,1,Client_1,Meta Ads,2024-11-22,7d_click,893.71,163491,3429,149,5.47,2.1,4.35,0.26,6.0,15663.35,17.53
95,1,Client_1,Meta Ads,2024-11-22,7d_view,893.71,163491,1028,58,5.47,0.63,5.64,0.87,15.41,3296.98,3.69
96,1,Client_1,Meta Ads,2024-11-22,1d_click,965.44,163904,3585,88,5.89,2.19,2.45,0.27,10.97,4835.95,5.01
96,1,Client_1,Meta Ads,2024-11-22,1d_view,965.44,163904,1075,27,5.89,0.66,2.51,0.9,35.76,352908.42,365.54
96,1,Client_1,Meta Ads,2024-11-22,28d_click,965.44,163904,3585,144,5.89,2.19,4.02,0.27,6.7,14824.87,15.36
96,1,Client_1,Meta Ads,2024-11-22,7d_click,965.44,163904,3585,105,5.89,2.19,2.93,0.27,9.19,11655.62,12.07
96,1,Client_1,Meta Ads,2024-11-22,7d_view,965.44,163904,1075,74,5.89,0.66,6.88,0.9,13.05,8919.88,9.24
36,1,Client_1,Meta Ads,2024-11-23,1d_click,917.6,64428,1523,55,14.24,2.36,3.61,0.6,16.68,98929.01,107.81
36,1,Client_1,Meta Ads,2024-11-23,1d_view,917.6,64428,456,19,14.24,0.71,4.17,2.01,48.29,2158.66,2.35
36,1,Client_1,Meta Ads,2024-11-23,28d_click,917.6,64428,1523,90,14.24,2.36,5.91,0.6,10.2,17747.57,19.34
36,1,Client_1,Meta Ads,2024-11-23,7d_click,917.6,64428,1523,68,14.24,2.36,4.46,0.6,13.49,11914.37,12.98
36,1,Client_1,Meta Ads,2024-11-23,7d_view,917.6,64428,456,42,14.24,0.71,9.21,2.01,21.85,5339.78,5.82
37,1,Client_1,Meta Ads,2024-11-23,1d_click,990.9,74468,1561,56,13.31,2.1,3.59,0.63,17.69,8975.45,9.06
37,1,Client_1,Meta Ads,2024-11-23,1d_view,990.9,74468,468,22,13.31,0.63,4.7,2.12,45.04,3828.34,3.86
37,1,Client_1,Meta Ads,2024-11-23,28d_click,990.9,74468,1561,94,13.31,2.1,6.02,0.63,10.54,14393.28,14.53
37,1,Client_1,Meta Ads,2024-11-23,7d_click,990.9,74468,1561,73,13.31,2.1,4.68,0.63,13.57,6504.44,6.56
37,1,Client_1,Meta Ads,2024-11-23,7d_view,990.9,74468,468,38,13.31,0.63,8.12,2.12,26.08,6457.31,6.52
87,1,Client_1,Meta Ads,2024-11-23,1d_click,714.75,65326,1245,28,10.94,1.91,2.25,0.57,25.53,2631.93,3.68
87,1,Client_1,Meta Ads,2024-11-23,1d_view,714.75,65326,373,13,10.94,0.57,3.49,1.92,54.98,2337.11,3.27
87,1,Client_1,Meta Ads,2024-11-23,28d_click,714.75,65326,1245,43,10.94,1.91,3.45,0.57,16.62,4569.04,6.39
87,1,Client_1,Meta Ads,2024-11-23,7d_click,714.75,65326,1245,31,10.94,1.91,2.49,0.57,23.06,3299.96,4.62
87,1,Client_1,Meta Ads,2024-11-23,7d_view,714.75,65326,373,16,10.94,0.57,4.29,1.92,44.67,2685.24,3.76
90,1,Client_1,Meta Ads,2024-11-23,1d_click,975.98,127071,3048,97,7.68,2.4,3.18,0.32,10.06,17961.25,18.4
90,1,Client_1,Meta Ads,2024-11-23,1d_view,975.98,127071,914,48,7.68,0.72,5.25,1.07,20.33,4972.88,5.1
90,1,Client_1,Meta Ads,2024-11-23,28d_click,975.98,127071,3048,169,7.68,2.4,5.54,0.32,5.78,31267.48,32.04
90,1,Client_1,Meta Ads,2024-11-23,7d_click,975.98,127071,3048,135,7.68,2.4,4.43,0.32,7.23,322862.44,330.81
90,1,Client_1,Meta Ads,2024-11-23,7d_view,975.98,127071,914,55,7.68,0.72,6.02,1.07,17.75,10686.33,10.95
95,1,Client_1,Meta Ads,2024-11-23,1d_click,707.6,108529,2448,47,6.52,2.26,1.92,0.29,15.06,79998.38,113.06
95,1,Client_1,Meta Ads,2024-11-23,1d_view,707.6,108529,734,18,6.52,0.68,2.45,0.96,39.31,1713.03,2.42
95,1,Client_1,Meta Ads,2024-11-23,28d_click,707.6,108529,2448,68,6.52,2.26,2.78,0.29,10.41,83642.76,118.21
95,1,Client_1,Meta Ads,2024-11-23,7d_click,707.6,108529,2448,53,6.52,2.26,2.17,0.29,13.35,265384.65,375.05
95,1,Client_1,Meta Ads,2024-11-23,7d_view,707.6,108529,734,35,6.52,0.68,4.77,0.96,20.22,6830.21,9.65
96,1,Client_1,Meta Ads,2024-11-23,1d_click,711.29,57403,1410,41,12.39,2.46,2.91,0.5,17.35,5955.19,8.37
96,1,Client_1,Meta Ads,2024-11-23,1d_view,711.29,57403,423,17,12.39,0.74,4.02,1.68,41.84,2624.66,3.69
96,1,Client_1,Meta Ads,2024-11-23,28d_click,711.29,57403,1410,73,12.39,2.46,5.18,0.5,9.74,5154.02,7.25
96,1,Client_1,Meta Ads,2024-11-23,7d_click,711.29,57403,1410,52,12.39,2.46,3.69,0.5,13.68,7670.58,10.78
96,1,Client_1,Meta Ads,2024-11-23,7d_view,711.29,57403,423,22,12.39,0.74,5.2,1.68,32.33,1835.04,2.58
36,1,Client_1,Meta Ads,2024-11-24,1d_click,822.27,65186,869,23,12.61,1.33,2.65,0.95,35.75,3641.37,4.43
36,1,Client_1,Meta Ads,2024-11-24,1d_view,822.27,65186,260,9,12.61,0.4,3.46,3.16,91.36,969.45,1.18
36,1,Client_1,Meta Ads,2024-11-24,28d_click,822.27,65186,869,35,12.61,1.33,4.03,0.95,23.49,4341.99,5.28
36,1,Client_1,Meta Ads,2024-11-24,7d_click,822.27,65186,869,28,12.61,1.33,3.22,0.95,29.37,1745.44,2.12
36,1,Client_1,Meta Ads,2024-11-24,7d_view,822.27,65186,260,14,12.61,0.4,5.38,3.16,58.73,1659.59,2.02
37,1,Client_1,Meta Ads,2024-11-24,1d_click,759.6,83062,921,33,9.14,1.11,3.58,0.82,23.02,6219.41,8.19
37,1,Client_1,Meta Ads,2024-11-24,1d_view,759.6,83062,276,12,9.14,0.33,4.35,2.75,63.3,2232.32,2.94
37,1,Client_1,Meta Ads,2024-11-24,28d_click,759.6,83062,921,57,9.14,1.11,6.19,0.82,13.33,8207.66,10.81
37,1,Client_1,Meta Ads,2024-11-24,7d_click,759.6,83062,921,45,9.14,1.11,4.89,0.82,16.88,6617.97,8.71
37,1,Client_1,Meta Ads,2024-11-24,7d_view,759.6,83062,276,29,9.14,0.33,10.51,2.75,26.19,5687.45,7.49
87,1,Client_1,Meta Ads,2024-11-24,1d_click,922.17,87264,1343,36,10.57,1.54,2.68,0.69,25.62,6068.72,6.58
87,1,Client_1,Meta Ads,2024-11-24,1d_view,922.17,87264,402,13,10.57,0.46,3.23,2.29,70.94,1360.17,1.47
87,1,Client_1,Meta Ads,2024-11-24,28d_click,922.17,87264,1343,61,10.57,1.54,4.54,0.69,15.12,6925.85,7.51
87,1,Client_1,Meta Ads,2024-11-24,7d_click,922.17,87264,1343,40,10.57,1.54,2.98,0.69,23.05,3864.45,4.19
87,1,Client_1,Meta Ads,2024-11-24,7d_view,922.17,87264,402,18,10.57,0.46,4.48,2.29,51.23,2941.92,3.19
90,1,Client_1,Meta Ads,2024-11-24,1d_click,703.17,51706,1081,35,13.6,2.09,3.24,0.65,20.09,6635.13,9.44
90,1,Client_1,Meta Ads,2024-11-24,1d_view,703.17,51706,324,14,13.6,0.63,4.32,2.17,50.23,2375.69,3.38
90,1,Client_1,Meta Ads,2024-11-24,28d_click,703.17,51706,1081,51,13.6,2.09,4.72,0.65,13.79,5204.74,7.4
90,1,Client_1,Meta Ads,2024-11-24,7d_click,703.17,51706,1081,39,13.6,2.09,3.61,0.65,18.03,7253.06,10.31
90,1,Client_1,Meta Ads,2024-11-24,7d_view,703.17,51706,324,29,13.6,0.63,8.95,2.17,24.25,4435.78,6.31
95,1,Client_1,Meta Ads,2024-11-24,1d_click,907.69,145598,3438,117,6.23,2.36,3.4,0.26,7.76,21793.0,24.01
95,1,Client_1,Meta Ads,2024-11-24,1d_view,907.69,145598,1031,38,6.23,0.71,3.69,0.88,23.89,5447.88,6.0
95,1,Client_1,Meta Ads,2024-11-24,28d_click,907.69,145598,3438,188,6.23,2.36,5.47,0.26,4.83,14986.86,16.51
95,1,Client_1,Meta Ads,2024-11-24,7d_click,907.69,145598,3438,147,6.23,2.36,4.28,0.26,6.17,11726.03,12.92
95,1,Client_1,Meta Ads,2024-11-24,7d_view,907.69,145598,1031,104,6.23,0.71,10.09,0.88,8.73,10676.61,11.76
96,1,Client_1,Meta Ads,2024-11-24,1d_click,761.77,63761,1153,38,11.95,1.81,3.3,0.66,20.05,4257.1,5.59
96,1,Client_1,Meta Ads,2024-11-24,1d_view,761.77,63761,345,13,11.95,0.54,3.77,2.21,58.6,2575.52,3.38
96,1,Client_1,Meta Ads,2024-11-24,28d_click,761.77,63761,1153,56,11.95,1.81,4.86,0.66,13.6,5317.56,6.98
96,1,Client_1,Meta Ads,2024-11-24,7d_click,761.77,63761,1153,43,11.95,1.81,3.73,0.66,17.72,3481.09,4.57
96,1,Client_1,Meta Ads,2024-11-24,7d_view,761.77,63761,345,21,11.95,0.54,6.09,2.21,36.27,3737.97,4.91
36,1,Client_1,Meta Ads,2024-11-25,1d_click,920.85,77575,1729,35,11.87,2.23,2.02,0.53,26.31,6447.46,7.0
36,1,Client_1,Meta Ads,2024-11-25,1d_view,920.85,77575,518,14,11.87,0.67,2.7,1.78,65.78,1471.63,1.6
36,1,Client_1,Meta Ads,2024-11-25,28d_click,920.85,77575,1729,62,11.87,2.23,3.59,0.53,14.85,11833.46,12.85
36,1,Client_1,Meta Ads,2024-11-25,7d_click,920.85,77575,1729,42,11.87,2.23,2.43,0.53,21.93,7155.35,7.77
36,1,Client_1,Meta Ads,2024-11-25,7d_view,920.85,77575,518,29,11.87,0.67,5.6,1.78,31.75,1505.62,1.64
37,1,Client_1,Meta Ads,2024-11-25,1d_click,759.48,63223,687,17,12.01,1.09,2.47,1.11,44.68,3265.47,4.3
37,1,Client_1,Meta Ads,2024-11-25,1d_view,759.48,63223,206,5,12.01,0.33,2.43,3.69,151.9,576.37,0.76
37,1,Client_1,Meta Ads,2024-11-25,28d_click,759.48,63223,687,24,12.01,1.09,3.49,1.11,31.64,3786.9,4.99
37,1,Client_1,Meta Ads,2024-11-25,7d_click,759.48,63223,687,20,12.01,1.09,2.91,1.11,37.97,1352.05,1.78
37,1,Client_1,Meta Ads,2024-11-25,7d_view,759.48,63223,206,11,12.01,0.33,5.34,3.69,69.04,2067.98,2.72
87,1,Client_1,Meta Ads,2024-11-25,1d_click,801.98,57593,1020,35,13.92,1.77,3.43,0.79,22.91,5977.64,7.45
87,1,Client_1,Meta Ads,2024-11-25,1d_view,801.98,57593,306,12,13.92,0.53,3.92,2.62,66.83,2142.67,2.67
87,1,Client_1,Meta Ads,2024-11-25,28d_click,801.98,57593,1020,51,13.92,1.77,5.0,0.79,15.73,3551.05,4.43
87,1,Client_1,Meta Ads,2024-11-25,7d_click,801.98,57593,1020,41,13.92,1.77,4.02,0.79,19.56,2227.68,2.78
87,1,Client_1,Meta Ads,2024-11-25,7d_view,801.98,57593,306,28,13.92,0.53,9.15,2.62,28.64,2952.02,3.68
90,1,Client_1,Meta Ads,2024-11-25,1d_click,876.46,93225,2157,50,9.4,2.31,2.32,0.41,17.53,5822.07,6.64
90,1,Client_1,Meta Ads,2024-11-25,1d_view,876.46,93225,647,27,9.4,0.69,4.17,1.35,32.46,3759.59,4.29
90,1,Client_1,Meta Ads,2024-11-25,28d_click,876.46,93225,2157,66,9.4,2.31,3.06,0.41,13.28,306941.56,350.21
90,1,Client_1,Meta Ads,2024-11-25,7d_click,876.46,93225,2157,61,9.4,2.31,2.83,0.41,14.37,4800.05,5.48
90,1,Client_1,Meta Ads,2024-11-25,7d_view,876.46,93225,647,26,9.4,0.69,4.02,1.35,33.71,1493.12,1.7
95,1,Client_1,Meta Ads,2024-11-25,1d_click,746.25,58503,643,21,12.76,1.1,3.27,1.16,35.54,3519.89,4.72
95,1,Client_1,Meta Ads,2024-11-25,1d_view,746.25,58503,192,10,12.76,0.33,5.21,3.89,74.63,1949.54,2.61
95,1,Client_1,Meta Ads,2024-11-25,28d_click,746.25,58503,643,29,12.76,1.1,4.51,1.16,25.73,4578.24,6.13
95,1,Client_1,Meta Ads,2024-11-25,7d_click,746.25,58503,643,26,12.76,1.1,4.04,1.16,28.7,2641.48,3.54
95,1,Client_1,Meta Ads,2024-11-25,7d_view,746.25,58503,192,17,12.76,0.33,8.85,3.89,43.9,252568.86,338.45
96,1,Client_1,Meta Ads,2024-11-25,1d_click,884.22,62437,1158,33,14.16,1.85,2.85,0.76,26.79,3699.04,4.18
96,1,Client_1,Meta Ads,2024-11-25,1d_view,884.22,62437,347,13,14.16,0.56,3.75,2.55,68.02,1294.29,1.46
96,1,Client_1,Meta Ads,2024-11-25,28d_click,884.22,62437,1158,48,14.16,1.85,4.15,0.76,18.42,4549.47,5.15
96,1,Client_1,Meta Ads,2024-11-25,7d_click,884.22,62437,1158,41,14.16,1.85,3.54,0.76,21.57,4722.94,5.34
96,1,Client_1,Meta Ads,2024-11-25,7d_view,884.22,62437,347,28,14.16,0.56,8.07,2.55,31.58,2499.25,2.83
36,1,Client_1,Meta Ads,2024-11-26,1d_click,902.25,76977,1134,31,11.72,1.47,2.73,0.8,29.1,6095.7,6.76
36,1,Client_1,Meta Ads,2024-11-26,1d_view,902.25,76977,340,12,11.72,0.44,3.53,2.65,75.19,903.7,1.0
36,1,Client_1,Meta Ads,2024-11-26,28d_click,902.25,76977,1134,42,11.72,1.47,3.7,0.8,21.48,7722.29,8.56
36,1,Client_1,Meta Ads,2024-11-26,7d_click,902.25,76977,1134,40,11.72,1.47,3.53,0.8,22.56,6448.59,7.15
36,1,Client_1,Meta Ads,2024-11-26,7d_view,902.25,76977,340,24,11.72,0.44,7.06,2.65,37.59,2509.36,2.78
37,1,Client_1,Meta Ads,2024-11-26,1d_click,836.11,71242,713,23,11.74,1.0,3.23,1.17,36.35,2854.88,3.41
37,1,Client_1,Meta Ads,2024-11-26,1d_view,836.11,71242,213,12,11.74,0.3,5.63,3.93,69.68,1680.15,2.01
